ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JIOFIN.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
230.79621404568172,292.7572432207222,1332.1164287754048,1030.5036038740886,447.66393818678097,1934.244846834473,166.32231340695273,410.0272792727098,27.179678399011674,348.4605706919576,507.0978560242281,131.7435659339501,525.5373513429661,1420.8330098258473,682.6671333601505,351.69536870972723,657.0578629789443,544.6647242819935,1934.7919482526243,180.4496139707004,995.634737179727,291.8216252250132,812.7824372803055,524.8187877550912,158.7374988870768,301.4264454042291,193.1144702626623,842.3463086846705,922.0656605011458,529.0114445132826,4212.857791196904,775.2391028060838,91.26310518735806,105.87300348705227,61.969921395559915,398.8899055739368,924.4175080395249,160.87668971394442,238.92625359005538,499.4885786784711,1307.5231499563743,224.89342183417608,303.35827277954064,40.13687860036673,477.1253449484848,651.1879962493384,299.28010720902466,3122.9484031549296,111.8929324352361
235.42020852106927,297.79175847932026,1355.2416292638761,1043.01208474041,454.1203323446898,1958.7310690331717,168.87475108092244,416.4249685510667,27.661938603095276,353.98292025827334,514.0886821979271,133.58275853683338,532.1990439686222,1442.1447265320521,692.2307106124682,356.3236131302966,663.5021264764054,552.1776807091896,1960.2665321204918,183.64573312108882,1006.3495006099945,295.69017246928445,824.7401063348669,530.4542700117825,160.51729344879365,306.57268824053637,196.33637258265793,852.7406505853286,933.6878994629581,536.3918217253095,4264.751563461415,784.2977344590644,92.4614895688162,107.49975817094159,62.74562909623538,403.822863920542,936.8269030359095,164.06685618086328,242.39155081906256,506.813815634705,1321.9175321902667,228.41440269127165,308.28012746875976,40.79111576239846,483.9518938813184,660.4001781365259,305.40516618818947,3164.220154398798,113.28477179711554
225.85543807960278,287.86235182019055,1311.9180241629167,1018.3125372710805,441.34553590219343,1911.385521654023,163.7223875145862,403.98904513999986,26.773429805747156,343.264785543067,500.98060685447444,130.03171464448562,519.4122855707227,1401.0138525808306,673.3707939482003,347.18931521053673,650.3220026488575,537.98182565448,1911.0675701820758,177.36756607083237,984.9635089989797,287.9107608100949,801.1781552055696,519.2203522239861,157.01765179942996,297.70953704304776,189.88987805356828,831.2728319578703,911.5375052757043,521.9771914904524,4164.317725604885,766.5168943380697,90.17601425305432,104.48379440542261,61.23026637198024,394.3622092670649,912.7856189381621,157.93465125542497,235.74622096809588,493.0032364043307,1293.4671325203824,221.67663580968642,298.8098316552131,39.5272311531897,470.5630062895098,641.9103438923446,293.66900813771446,3084.053486675573,110.55901845527667
230.54255415924973,293.0918866228308,1333.5600738663234,1031.025397720865,448.0532342312004,1935.6095298454318,166.412640000117,410.291296204099,27.22885672042008,348.8413992402727,507.98349665576205,131.8909846897109,526.1239353154964,1422.5226804084266,682.8026764728409,351.8663632118207,657.2696373215313,545.2238742386272,1937.0157013934802,180.6053222142181,996.1921684592437,291.943362547913,813.5823651881861,524.844363332354,158.8756043744735,302.45216841504754,193.1564010123105,842.5659470270111,923.1387787286842,529.5361902837947,4216.6177041242,775.69907324516,91.3572617520426,106.09564814599153,61.99453114943093,399.2281829795842,924.8020360315247,161.0935254048121,239.26412025339363,500.1371758552527,1308.1283056309894,225.13992157751954,303.79381557223803,40.185996856080486,477.41708038241313,651.480710081714,299.4144336643564,3125.491496117589,111.96031439603941
9456358.206511017,3969069.5846760934,445620.0263071358,1187316.8720815522,11064608.479447551,456105.003288392,14023930.175600132,2466371.5800723447,17254807.259454127,8087319.165406116,2352947.6665570536,6638117.256615599,2911450.984873397,710857.3946070372,1044213.2423544887,4428442.19756739,6364441.675435712,3497959.139206456,601763.7507398882,10038597.132851036,1914607.5794146662,20566126.72837882,3562255.7954620193,8922907.24202565,14205554.079907926,26468205.121387284,9497682.769483723,2517805.5366655705,3234889.6987832948,3211868.534692535,713045.7375863203,551254.0677408747,9114026.436698455,10461717.916803682,10763828.436698455,18886580.097336404,1272248.3333333333,5894044.223939493,25643754.202236105,4435344.130220322,2874476.157842815,2592561.549490299,20914254.75435712,81008881.52219665,2626217.4087471226,2380967.9473857284,320488.5248273594,313069.477474515,11223800.907925025
